,game,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,eps
15498,15499,X,O,0.11520060151815414,0,0.098,0.844,0.6
15748,15749,X,O,0.0818851888179779,0,0.0,0.858,0.6
15998,15999,X,O,0.07557728886604309,0,0.0,0.82,0.6
16248,16249,X,O,0.10026147216558456,0,0.0,0.76,0.6
16498,16499,X,O,0.08020951598882675,0,0.0,0.844,0.6
16748,16749,X,O,0.09058231115341187,0,0.098,0.87,0.6
16998,16999,X,O,0.05141517147421837,0,0.0,0.776,0.6
17248,17249,X,O,0.0995587408542633,0,0.0,0.864,0.6
17498,17499,X,O,0.0781254693865776,0,0.098,0.81,0.6
17748,17749,X,O,0.10502387583255768,0,0.0,0.83,0.6
17998,17999,X,O,0.08284252882003784,0,0.0,0.78,0.6
18248,18249,X,O,0.07601917535066605,0,0.0,0.764,0.6
18498,18499,X,O,0.07063736021518707,0,0.0,0.792,0.6
18748,18749,X,O,0.11911232769489288,0,0.0,0.824,0.6
18998,18999,X,O,0.11730174720287323,0,0.0,0.784,0.6
19248,19249,X,O,0.07317299395799637,0,0.0,0.82,0.6
19498,19499,X,O,0.06036869063973427,0,0.0,0.806,0.6
19748,19749,X,O,0.07924418151378632,0,0.0,0.844,0.6
19998,19999,X,O,0.11389097571372986,0,0.202,0.838,0.6
248,249,X,O,0.045931003987789154,0,-1.0,-0.062,0.8
498,499,X,O,0.09647997468709946,0,-1.0,0.364,0.8
748,749,X,O,0.087460458278656,0,-1.0,0.596,0.8
998,999,X,O,0.06489955633878708,0,-1.0,0.672,0.8
1248,1249,X,O,0.06505279988050461,0,-1.0,0.702,0.8
1498,1499,X,O,0.07325178384780884,0,-0.744,0.71,0.8
1748,1749,X,O,0.04654126241803169,0,-1.0,0.748,0.8
1998,1999,X,O,0.08034098148345947,0,-0.784,0.76,0.8
2248,2249,X,O,0.08740842342376709,0,-0.908,0.736,0.8
2498,2499,X,O,0.05665210634469986,0,-0.754,0.806,0.8
2748,2749,X,O,0.06870592385530472,0,-0.806,0.832,0.8
2998,2999,X,O,0.07748188078403473,0,-1.0,0.806,0.8
3248,3249,X,O,0.05973184108734131,0,-0.904,0.826,0.8
3498,3499,X,O,0.0859595388174057,0,-1.0,0.818,0.8
3748,3749,X,O,0.08978630602359772,0,-1.0,0.774,0.8
3998,3999,X,O,0.10392393916845322,0,-0.852,0.864,0.8
4248,4249,X,O,0.07222139835357666,0,-1.0,0.746,0.8
4498,4499,X,O,0.09921607375144958,0,-1.0,0.762,0.8
4748,4749,X,O,0.07691584527492523,0,-0.852,0.85,0.8
4998,4999,X,O,0.04455803334712982,0,-0.852,0.864,0.8
5248,5249,X,O,0.10216405987739563,0,-0.902,0.812,0.8
5498,5499,X,O,0.04084816947579384,0,-0.554,0.852,0.8
5748,5749,X,O,0.04999391734600067,0,-1.0,0.738,0.8
5998,5999,X,O,0.06507845222949982,0,-0.5,0.756,0.8
6248,6249,X,O,0.0796148031949997,0,-1.0,0.77,0.8
6498,6499,X,O,0.0803568959236145,0,-1.0,0.798,0.8
6748,6749,X,O,0.08130623400211334,0,-1.0,0.858,0.8
6998,6999,X,O,0.0603974424302578,0,-0.902,0.826,0.8
7248,7249,X,O,0.06701064109802246,0,-1.0,0.814,0.8
7498,7499,X,O,0.06815090030431747,0,-0.852,0.822,0.8
7748,7749,X,O,0.06247385963797569,0,-1.0,0.836,0.8
7998,7999,X,O,0.05961471423506737,0,-1.0,0.712,0.8
8248,8249,X,O,0.05279169976711273,0,-1.0,0.792,0.8
8498,8499,X,O,0.05119679123163223,0,-0.752,0.84,0.8
8748,8749,X,O,0.049761734902858734,0,-0.868,0.788,0.8
8998,8999,X,O,0.04856248199939728,0,-0.614,0.832,0.8
9248,9249,X,O,0.050450049340724945,0,-0.712,0.844,0.8
9498,9499,X,O,0.06198881193995476,0,-0.674,0.82,0.8
9748,9749,X,O,0.05865662544965744,0,-0.712,0.704,0.8
9998,9999,X,O,0.08962339162826538,0,-0.736,0.838,0.8
10248,10249,X,O,0.08944946527481079,0,-0.868,0.834,0.8
10498,10499,X,O,0.04142474755644798,0,-0.584,0.838,0.8
10748,10749,X,O,0.06677521020174026,0,-0.616,0.844,0.8
10998,10999,X,O,0.0732596218585968,0,-1.0,0.83,0.8
11248,11249,X,O,0.09007139503955841,0,-1.0,0.836,0.8
11498,11499,X,O,0.08519496023654938,0,-0.882,0.838,0.8
11748,11749,X,O,0.053220003843307495,0,-0.796,0.852,0.8
